order_id,order_date,customer_id,customer_state,product_category,price,quantity,payment_type,order_status,freight_value,total_value
870,2023-02-17,1815,MG,Eletrônicos,727.23,1,Boleto,Entregue,96.53,823.76
871,2023-03-02,1449,CE,Beleza,276.99,2,Cartão de Crédito,Cancelado,94.69,648.6700000000001
872,2023-12-03,1453,CE,Esporte,551.55,4,Boleto,Entregue,104.32,2310.52
873,2023-01-26,1923,SC,Casa,617.98,1,Boleto,Entregue,10.02,628.0
874,2023-10-19,1628,SP,Casa,114.37,2,Boleto,Em trânsito,49.87,278.61
875,2023-09-14,1220,BA,Esporte,887.46,2,Cartão de Crédito,Entregue,91.14,1866.0600000000002
876,2023-01-08,1153,BA,Casa,1329.98,1,Cartão de Crédito,Entregue,75.97,1405.95
877,2023-04-23,1664,RS,Eletrônicos,253.06,4,Cartão de Crédito,Entregue,29.53,1041.77
878,2023-12-21,1011,PE,Casa,908.78,3,Cartão de Crédito,Em trânsito,43.41,2769.75
879,2023-09-10,1132,SC,Casa,1007.17,3,Pix,Entregue,47.05,3068.56
880,2023-06-29,1993,RS,Esporte,646.42,2,Cartão de Crédito,Entregue,72.46,1365.3
881,2023-07-26,1303,RS,Esporte,1060.61,3,Boleto,Entregue,101.48,3283.31
882,2023-10-30,1292,RJ,Casa,633.78,3,Cartão de Crédito,Entregue,112.57,2013.9099999999999
883,2023-05-07,1974,RJ,Moda,771.82,1,Pix,Em trânsito,92.51,864.33
884,2023-02-25,1299,RS,Esporte,40.81,2,Pix,Entregue,102.72,184.34
885,2023-08-02,1739,PR,Beleza,1046.83,4,Pix,Entregue,61.71,4249.03
886,2023-01-14,1782,PE,Beleza,1002.17,2,Boleto,Entregue,52.88,2057.22
887,2023-01-28,1042,SC,Eletrônicos,86.45,1,Cartão de Crédito,Cancelado,53.2,139.65
888,2023-03-19,1943,RS,Casa,571.33,3,Cartão de Crédito,Entregue,77.76,1791.7500000000002
889,2023-08-04,1342,BA,Moda,1469.18,4,Cartão de Crédito,Entregue,23.67,5900.39
890,2023-12-31,1325,PE,Eletrônicos,648.48,2,Boleto,Entregue,73.74,1370.7
891,2023-06-03,1813,RJ,Casa,767.86,3,Boleto,Entregue,83.16,2386.74
892,2023-01-14,1497,BA,Esporte,1367.6,2,Pix,Entregue,58.28,2793.48
893,2023-07-06,1363,RJ,Beleza,1084.37,4,Pix,Entregue,114.85,4452.33
894,2023-11-08,1890,RJ,Moda,885.64,2,Cartão de Crédito,Entregue,76.9,1848.18
895,2023-01-07,1426,PE,Beleza,1202.77,2,Boleto,Entregue,34.2,2439.74
896,2023-01-03,1020,RJ,Esporte,1300.62,2,Boleto,Cancelado,62.71,2663.95
897,2023-04-21,1406,CE,Casa,701.63,3,Cartão de Crédito,Entregue,84.29,2189.18
898,2023-08-26,1618,SP,Esporte,728.41,4,Cartão de Crédito,Em trânsito,45.6,2959.24
899,2023-12-29,1335,CE,Esporte,597.49,4,Pix,Entregue,18.76,2408.7200000000003
900,2023-08-27,1814,SP,Beleza,1451.06,3,Pix,Cancelado,74.18,4427.360000000001
901,2023-10-01,1116,RJ,Moda,1054.83,3,Pix,Cancelado,114.27,3278.7599999999998
902,2023-10-21,1123,SC,Esporte,152.34,3,Cartão de Crédito,Em trânsito,63.36,520.38
903,2023-08-15,1398,SC,Beleza,1298.55,1,Cartão de Crédito,Cancelado,109.67,1408.22
904,2023-01-15,1792,SP,Moda,736.42,2,Pix,Entregue,101.85,1574.6899999999998
905,2023-07-11,1803,BA,Casa,131.07,2,Pix,Entregue,26.22,288.36
906,2023-04-29,1714,PE,Casa,838.08,4,Boleto,Entregue,87.9,3440.2200000000003
907,2023-01-28,1050,RJ,Eletrônicos,643.23,2,Boleto,Entregue,57.9,1344.3600000000001
908,2023-07-21,1782,PE,Beleza,1320.29,1,Pix,Entregue,37.53,1357.82
909,2023-02-08,1323,CE,Moda,329.87,3,Pix,Cancelado,85.56,1075.17
910,2023-09-30,1788,SC,Esporte,1244.9,4,Boleto,Entregue,91.69,5071.29
911,2023-08-19,1140,PR,Casa,849.8,4,Pix,Entregue,29.79,3428.99
912,2023-03-27,1469,CE,Moda,110.28,2,Boleto,Em trânsito,110.59,331.15
913,2023-05-06,1786,CE,Beleza,1458.61,4,Boleto,Entregue,92.63,5927.07
914,2023-10-27,1801,SP,Eletrônicos,783.54,3,Boleto,Entregue,112.67,2463.29
915,2023-01-25,1333,MG,Casa,457.59,4,Cartão de Crédito,Cancelado,44.88,1875.24
916,2023-05-25,1892,CE,Moda,720.03,3,Cartão de Crédito,Entregue,113.33,2273.42
917,2023-01-13,1963,RJ,Moda,1291.05,1,Pix,Entregue,50.54,1341.59
918,2023-07-31,1372,RS,Moda,478.21,1,Boleto,Em trânsito,15.94,494.15
919,2023-01-25,1563,RS,Beleza,313.23,3,Cartão de Crédito,Em trânsito,93.93,1033.6200000000001
920,2023-03-09,1493,RJ,Beleza,219.73,2,Pix,Cancelado,87.39,526.85
921,2023-03-08,1538,MG,Beleza,467.85,4,Pix,Entregue,75.77,1947.17
922,2023-08-21,1668,MG,Esporte,1176.67,2,Pix,Cancelado,63.89,2417.23
923,2023-04-19,1750,SP,Moda,723.29,4,Pix,Entregue,13.54,2906.7
924,2023-05-26,1155,SC,Casa,364.4,1,Pix,Entregue,78.71,443.10999999999996
925,2023-04-21,1290,PE,Beleza,274.29,1,Boleto,Entregue,55.85,330.14000000000004
926,2023-08-16,1647,MG,Beleza,519.11,1,Pix,Entregue,71.62,590.73
927,2023-04-21,1143,PR,Moda,1411.69,4,Boleto,Entregue,57.23,5703.99
928,2023-02-03,1105,SP,Beleza,534.25,1,Cartão de Crédito,Entregue,116.27,650.52
929,2023-04-21,1419,BA,Esporte,1482.54,1,Pix,Entregue,76.45,1558.99
930,2023-09-21,1669,SP,Esporte,743.29,1,Cartão de Crédito,Entregue,92.42,835.7099999999999
931,2023-08-24,1657,CE,Beleza,293.37,1,Boleto,Cancelado,113.0,406.37
932,2023-03-24,1001,PE,Moda,1339.98,2,Boleto,Entregue,75.08,2755.04
933,2023-02-11,1944,BA,Moda,706.72,1,Cartão de Crédito,Entregue,11.33,718.0500000000001
934,2023-04-11,1588,BA,Moda,1073.22,1,Pix,Entregue,13.77,1086.99
935,2023-01-06,1643,PR,Eletrônicos,1476.06,2,Pix,Entregue,87.26,3039.38
936,2023-06-29,1089,PR,Beleza,103.76,2,Cartão de Crédito,Entregue,40.7,248.22000000000003
937,2023-10-09,1344,PR,Moda,172.14,4,Cartão de Crédito,Entregue,73.73,762.29
938,2023-11-16,1349,SP,Esporte,1089.07,3,Cartão de Crédito,Entregue,32.25,3299.46
939,2023-08-14,1458,PE,Casa,444.28,1,Pix,Em trânsito,39.73,484.01
940,2023-11-11,1262,SP,Casa,300.92,1,Pix,Entregue,65.51,366.43
941,2023-12-31,1350,RS,Moda,87.86,1,Pix,Entregue,117.31,205.17000000000002
942,2023-08-17,1107,CE,Casa,62.11,4,Cartão de Crédito,Entregue,77.79,326.23
943,2023-10-16,1585,CE,Casa,1168.49,1,Pix,Entregue,112.98,1281.47
944,2023-05-30,1038,PR,Eletrônicos,227.62,3,Boleto,Entregue,115.53,798.39
945,2023-10-04,1908,RS,Esporte,717.55,2,Cartão de Crédito,Entregue,32.89,1467.99
946,2023-07-17,1158,MG,Esporte,920.67,4,Pix,Entregue,44.23,3726.91
947,2023-03-11,1582,MG,Eletrônicos,659.68,2,Cartão de Crédito,Em trânsito,94.7,1414.06
948,2023-04-22,1958,PR,Eletrônicos,69.85,1,Boleto,Entregue,105.34,175.19
949,2023-01-04,1311,SP,Casa,1181.75,1,Boleto,Entregue,67.11,1248.86
950,2023-12-16,1240,PR,Beleza,45.45,1,Cartão de Crédito,Cancelado,119.25,164.7
951,2023-11-27,1937,SC,Casa,1149.98,3,Cartão de Crédito,Entregue,11.27,3461.21
952,2023-11-14,1444,BA,Eletrônicos,1343.16,3,Boleto,Cancelado,42.96,4072.4400000000005
953,2023-12-16,1297,CE,Esporte,666.27,4,Cartão de Crédito,Entregue,78.55,2743.63
954,2023-04-05,1951,MG,Casa,817.25,2,Boleto,Entregue,61.62,1696.12
955,2023-06-01,1035,RJ,Beleza,731.17,1,Boleto,Cancelado,22.83,754.0
956,2023-11-07,1083,MG,Casa,602.14,1,Pix,Cancelado,50.46,652.6
957,2023-05-17,1451,CE,Moda,1334.51,1,Cartão de Crédito,Cancelado,12.8,1347.31
958,2023-09-04,1885,BA,Casa,1344.08,1,Cartão de Crédito,Entregue,80.7,1424.78
959,2023-08-31,1774,CE,Eletrônicos,523.65,3,Pix,Em trânsito,108.2,1679.1499999999999
960,2023-01-31,1821,RJ,Esporte,934.15,2,Boleto,Em trânsito,107.34,1975.6399999999999
961,2023-02-09,1384,PR,Esporte,1392.55,2,Cartão de Crédito,Entregue,86.95,2872.0499999999997
962,2023-08-17,1171,RS,Eletrônicos,1444.23,4,Pix,Entregue,61.23,5838.15
963,2023-02-05,1375,RJ,Moda,778.17,3,Pix,Entregue,66.32,2400.83
964,2023-08-11,1684,CE,Eletrônicos,695.65,1,Cartão de Crédito,Em trânsito,25.06,720.7099999999999
965,2023-01-06,1361,CE,Casa,439.68,2,Pix,Entregue,47.51,926.87
966,2023-11-18,1558,SC,Eletrônicos,1439.54,2,Boleto,Entregue,30.65,2909.73
967,2023-08-08,1890,SC,Eletrônicos,239.94,3,Pix,Entregue,100.33,820.15
968,2023-03-16,1140,PE,Moda,882.35,4,Boleto,Entregue,110.62,3640.02
969,2023-01-04,1886,SC,Casa,445.35,4,Boleto,Entregue,69.06,1850.46
970,2023-12-01,1917,SP,Beleza,440.14,1,Cartão de Crédito,Entregue,90.05,530.1899999999999
971,2023-05-14,1117,RS,Beleza,625.3,4,Pix,Em trânsito,23.36,2524.56
972,2023-04-28,1276,BA,Esporte,1498.23,2,Boleto,Entregue,76.94,3073.4
973,2023-04-04,1725,RJ,Eletrônicos,110.8,4,Boleto,Cancelado,87.31,530.51
974,2023-03-03,1219,CE,Esporte,880.46,1,Pix,Entregue,59.8,940.26
975,2023-07-13,1904,PE,Moda,151.38,2,Boleto,Entregue,36.76,339.52
976,2023-12-01,1025,PE,Beleza,257.15,4,Pix,Entregue,106.51,1135.11
977,2023-07-22,1520,BA,Eletrônicos,676.16,4,Cartão de Crédito,Entregue,91.72,2796.3599999999997
978,2023-01-26,1782,RS,Moda,780.38,3,Boleto,Entregue,108.98,2450.12
979,2023-06-22,1009,RJ,Moda,410.42,1,Boleto,Em trânsito,100.02,510.44
980,2023-10-27,1983,MG,Eletrônicos,495.19,4,Pix,Entregue,118.94,2099.7
981,2023-05-13,1377,SC,Moda,157.84,3,Pix,Entregue,31.14,504.65999999999997
982,2023-11-22,1632,PR,Eletrônicos,475.73,2,Pix,Entregue,19.54,971.0
983,2023-04-28,1636,PE,Eletrônicos,1450.84,3,Pix,Entregue,47.07,4399.589999999999
984,2023-11-20,1681,SC,Casa,1418.72,3,Boleto,Em trânsito,24.19,4280.349999999999
985,2023-10-02,1583,SC,Esporte,522.27,4,Cartão de Crédito,Entregue,67.54,2156.62
986,2023-07-31,1151,SP,Moda,869.16,4,Cartão de Crédito,Entregue,79.63,3556.27
987,2023-08-13,1719,RS,Moda,1367.11,4,Cartão de Crédito,Entregue,73.61,5542.049999999999
988,2023-01-20,1048,PR,Casa,39.09,3,Cartão de Crédito,Entregue,38.52,155.79000000000002
989,2023-04-23,1153,MG,Casa,1221.7,2,Pix,Entregue,109.97,2553.37
990,2023-05-20,1858,CE,Casa,1424.1,1,Boleto,Entregue,12.33,1436.4299999999998
991,2023-02-16,1292,SP,Beleza,164.25,3,Boleto,Entregue,48.28,541.03
992,2023-01-01,1579,SC,Beleza,267.33,4,Boleto,Entregue,89.09,1158.4099999999999
993,2023-03-31,1049,SC,Beleza,1442.3,1,Pix,Entregue,94.36,1536.6599999999999
994,2023-05-22,1663,PR,Eletrônicos,820.18,2,Boleto,Cancelado,55.77,1696.1299999999999
995,2023-11-16,1530,PR,Moda,50.87,1,Pix,Entregue,11.86,62.73
996,2023-02-07,1611,PR,Esporte,408.72,4,Boleto,Cancelado,77.98,1712.8600000000001
997,2023-10-20,1059,SC,Eletrônicos,691.42,3,Cartão de Crédito,Cancelado,16.94,2091.2
998,2023-05-19,1166,PE,Moda,1048.58,3,Pix,Entregue,21.86,3167.6
999,2023-12-22,1201,RJ,Moda,1107.75,4,Boleto,Entregue,81.53,4512.53
1000,2023-11-29,1856,SC,Casa,1493.27,3,Cartão de Crédito,Entregue,44.37,4524.179999999999
1001,2023-09-16,1145,SP,Casa,452.64,4,Cartão de Crédito,Entregue,48.28,1858.84
1002,2023-06-10,1914,RS,Eletrônicos,821.18,3,Cartão de Crédito,Entregue,63.55,2527.09
1003,2023-06-27,1675,MG,Casa,813.99,3,Pix,Entregue,117.64,2559.61
1004,2023-01-10,1969,CE,Moda,626.3,3,Pix,Entregue,116.2,1995.1
1005,2023-09-18,1992,MG,Casa,278.67,2,Boleto,Em trânsito,55.79,613.13
1006,2023-05-18,1438,SC,Beleza,1466.86,2,Cartão de Crédito,Entregue,39.2,2972.9199999999996
1007,2023-06-21,1241,SP,Casa,1284.38,4,Boleto,Entregue,43.29,5180.81
1008,2023-01-13,1580,SC,Moda,762.55,2,Boleto,Entregue,39.57,1564.6699999999998
1009,2023-06-17,1686,RS,Eletrônicos,916.77,4,Cartão de Crédito,Entregue,68.55,3735.63
1010,2023-05-10,1560,PE,Esporte,364.07,1,Boleto,Entregue,76.75,440.82
1011,2023-03-25,1482,CE,Casa,829.37,1,Pix,Cancelado,63.77,893.14
1012,2023-11-17,1107,RS,Moda,1051.61,2,Boleto,Cancelado,54.88,2158.1
1013,2023-11-15,1225,SC,Esporte,787.3,1,Cartão de Crédito,Cancelado,33.24,820.54
1014,2023-04-11,1672,SP,Esporte,1485.72,1,Pix,Entregue,63.08,1548.8
1015,2023-11-25,1630,RS,Beleza,928.67,3,Pix,Entregue,47.52,2833.5299999999997
1016,2023-09-30,1660,BA,Esporte,575.33,3,Boleto,Entregue,69.58,1795.5700000000002
1017,2023-09-22,1976,SP,Moda,1165.06,4,Boleto,Entregue,84.27,4744.51
1018,2023-02-07,1661,PE,Moda,280.58,1,Pix,Entregue,79.66,360.24
1019,2023-04-04,1431,SC,Casa,595.24,4,Boleto,Entregue,60.87,2441.83
1020,2023-04-05,1804,PR,Casa,540.03,4,Cartão de Crédito,Entregue,71.17,2231.29
1021,2023-11-01,1654,CE,Casa,664.76,1,Boleto,Entregue,41.33,706.09
1022,2023-03-10,1418,RJ,Esporte,1179.22,2,Boleto,Entregue,12.67,2371.11
1023,2023-11-14,1987,PR,Esporte,741.73,1,Pix,Em trânsito,78.75,820.48
1024,2023-08-24,1454,SC,Beleza,1197.2,3,Boleto,Entregue,37.78,3629.3800000000006
1025,2023-11-30,1159,BA,Casa,877.44,1,Boleto,Em trânsito,83.58,961.0200000000001
1026,2023-05-17,1522,PR,Eletrônicos,532.84,2,Boleto,Cancelado,92.17,1157.8500000000001
1027,2023-03-17,1649,CE,Beleza,1220.67,4,Cartão de Crédito,Entregue,110.75,4993.43
1028,2023-02-04,1968,SP,Eletrônicos,380.29,4,Boleto,Entregue,115.39,1636.5500000000002
1029,2023-01-01,1589,BA,Esporte,359.84,3,Cartão de Crédito,Entregue,11.16,1090.68
1030,2023-10-23,1076,BA,Beleza,771.62,3,Cartão de Crédito,Cancelado,118.94,2433.8
1031,2023-11-16,1508,RS,Beleza,413.45,3,Cartão de Crédito,Entregue,85.13,1325.48
1032,2023-03-01,1440,CE,Moda,43.36,4,Cartão de Crédito,Em trânsito,80.79,254.23000000000002
1033,2023-11-16,1253,PR,Esporte,983.0,3,Pix,Entregue,11.67,2960.67
1034,2023-12-15,1920,RS,Esporte,781.31,1,Cartão de Crédito,Cancelado,104.74,886.05
1035,2023-11-24,1769,BA,Beleza,684.91,4,Boleto,Cancelado,26.0,2765.64
1036,2023-09-24,1319,RS,Esporte,1451.44,2,Cartão de Crédito,Entregue,102.11,3004.9900000000002
1037,2023-12-27,1802,MG,Beleza,869.66,4,Boleto,Entregue,11.71,3490.35
1038,2023-08-17,1262,CE,Moda,1299.24,1,Cartão de Crédito,Entregue,81.06,1380.3
1039,2023-09-27,1596,PE,Beleza,234.99,1,Pix,Entregue,57.83,292.82
1040,2023-11-12,1657,SP,Esporte,866.73,3,Cartão de Crédito,Entregue,32.08,2632.27
1041,2023-10-13,1834,BA,Esporte,1305.93,4,Cartão de Crédito,Cancelado,21.83,5245.55
1042,2023-10-18,1553,CE,Beleza,887.17,4,Pix,Entregue,58.41,3607.0899999999997
1043,2023-08-01,1373,PE,Beleza,1085.48,4,Cartão de Crédito,Em trânsito,23.56,4365.4800000000005
1044,2023-06-14,1636,PE,Beleza,576.9,2,Boleto,Cancelado,63.51,1217.31
1045,2023-01-05,1166,SC,Casa,165.9,3,Cartão de Crédito,Entregue,78.77,576.47
1046,2023-12-05,1936,RS,Esporte,703.11,1,Cartão de Crédito,Em trânsito,101.01,804.12
1047,2023-03-19,1752,PE,Esporte,609.88,1,Cartão de Crédito,Entregue,84.65,694.53
1048,2023-03-03,1458,MG,Casa,1304.58,3,Pix,Cancelado,17.17,3930.91
1049,2023-05-12,1998,CE,Beleza,388.67,1,Cartão de Crédito,Entregue,43.82,432.49
1050,2023-03-30,1279,RJ,Moda,1451.1,1,Cartão de Crédito,Entregue,41.68,1492.78
1051,2023-08-25,1699,RJ,Beleza,1438.46,3,Boleto,Entregue,110.65,4426.03
1052,2023-02-11,1301,BA,Beleza,394.02,1,Cartão de Crédito,Entregue,105.46,499.47999999999996
1053,2023-03-30,1530,RS,Casa,541.64,4,Cartão de Crédito,Entregue,50.72,2217.2799999999997
1054,2023-10-23,1579,PE,Esporte,1346.47,2,Cartão de Crédito,Entregue,17.83,2710.77
1055,2023-11-24,1217,CE,Beleza,1450.93,3,Cartão de Crédito,Entregue,108.35,4461.14
1056,2023-10-22,1101,BA,Esporte,681.86,2,Boleto,Em trânsito,107.7,1471.42
1057,2023-04-14,1553,PR,Eletrônicos,501.87,1,Boleto,Entregue,104.02,605.89
1058,2023-01-14,1287,PE,Esporte,803.36,1,Pix,Entregue,102.96,906.32
1059,2023-10-15,1166,RS,Moda,1041.02,4,Cartão de Crédito,Entregue,62.83,4226.91
1060,2023-06-28,1620,RJ,Moda,432.01,3,Pix,Cancelado,29.52,1325.55
1061,2023-05-05,1035,SC,Beleza,1112.62,1,Pix,Em trânsito,62.52,1175.1399999999999
1062,2023-12-19,1743,CE,Esporte,105.94,3,Cartão de Crédito,Entregue,64.41,382.23
1063,2023-01-23,1740,SP,Beleza,102.46,3,Boleto,Entregue,63.89,371.27
1064,2023-03-04,1352,BA,Casa,597.84,3,Boleto,Entregue,69.26,1862.78
1065,2023-05-23,1675,CE,Moda,549.61,3,Cartão de Crédito,Entregue,38.34,1687.1699999999998
1066,2023-06-02,1898,CE,Beleza,493.98,3,Cartão de Crédito,Cancelado,50.29,1532.23
1067,2023-05-25,1072,MG,Casa,751.8,2,Boleto,Entregue,57.76,1561.36
1068,2023-08-13,1647,PR,Beleza,501.48,4,Cartão de Crédito,Em trânsito,24.42,2030.3400000000001
1069,2023-11-05,1352,PE,Esporte,312.62,3,Cartão de Crédito,Entregue,60.09,997.95
1070,2023-04-14,1890,PE,Esporte,484.92,2,Cartão de Crédito,Em trânsito,99.15,1068.99
1071,2023-04-14,1069,RS,Esporte,1463.11,1,Boleto,Entregue,101.09,1564.1999999999998
1072,2023-02-08,1424,SP,Esporte,634.34,3,Pix,Cancelado,55.27,1958.29
1073,2023-07-17,1998,SP,Eletrônicos,683.73,1,Pix,Em trânsito,67.07,750.8
1074,2023-05-14,1707,RS,Casa,877.52,3,Cartão de Crédito,Em trânsito,13.7,2646.2599999999998
1075,2023-03-08,1780,SC,Casa,1475.51,2,Boleto,Entregue,84.19,3035.21
1076,2023-06-28,1560,PE,Esporte,385.15,2,Cartão de Crédito,Entregue,54.51,824.81
1077,2023-02-11,1827,SC,Eletrônicos,1031.48,2,Boleto,Entregue,59.0,2121.96
1078,2023-01-15,1641,CE,Esporte,1082.5,4,Cartão de Crédito,Entregue,106.1,4436.1
1079,2023-04-21,1955,CE,Eletrônicos,922.77,1,Boleto,Entregue,60.8,983.5699999999999
1080,2023-06-06,1516,RJ,Esporte,160.21,4,Boleto,Entregue,12.33,653.1700000000001
1081,2023-10-16,1427,SP,Moda,1025.0,3,Pix,Entregue,35.02,3110.02
1082,2023-08-19,1538,RJ,Moda,124.22,1,Cartão de Crédito,Entregue,62.32,186.54
1083,2023-06-06,1159,PR,Beleza,906.33,2,Pix,Entregue,56.68,1869.3400000000001
1084,2023-02-07,1148,RS,Esporte,1117.18,1,Pix,Entregue,104.64,1221.8200000000002
1085,2023-04-07,1775,RS,Casa,340.13,2,Boleto,Entregue,69.64,749.9
1086,2023-10-16,1229,CE,Beleza,1267.18,4,Cartão de Crédito,Entregue,85.86,5154.58
1087,2023-09-11,1711,PE,Moda,74.62,4,Boleto,Entregue,61.63,360.11
1088,2023-07-15,1561,SC,Esporte,1270.4,2,Boleto,Entregue,58.36,2599.1600000000003
1089,2023-03-27,1066,SP,Beleza,706.68,2,Boleto,Em trânsito,59.09,1472.4499999999998
1090,2023-11-18,1811,RJ,Esporte,349.85,3,Cartão de Crédito,Em trânsito,55.2,1104.7500000000002
1091,2023-01-10,1380,SC,Moda,226.65,4,Cartão de Crédito,Em trânsito,69.24,975.84
1092,2023-01-05,1057,RJ,Beleza,1431.36,4,Boleto,Cancelado,37.55,5762.99
1093,2023-05-03,1258,PR,Moda,136.82,3,Cartão de Crédito,Entregue,108.02,518.48
1094,2023-11-26,1341,PR,Eletrônicos,322.67,4,Boleto,Entregue,46.64,1337.3200000000002
1095,2023-12-19,1837,SC,Moda,541.3,2,Cartão de Crédito,Entregue,26.23,1108.83
1096,2023-04-28,1129,SC,Esporte,941.75,1,Cartão de Crédito,Entregue,20.62,962.37
1097,2023-10-21,1726,SC,Casa,830.86,1,Pix,Entregue,11.48,842.34
1098,2023-06-08,1171,RJ,Moda,214.7,4,Boleto,Entregue,56.51,915.31
1099,2023-10-30,1769,MG,Casa,455.9,3,Pix,Entregue,30.64,1398.34
1100,2023-08-16,1613,SC,Eletrônicos,380.97,2,Pix,Entregue,12.38,774.32
1101,2023-12-31,1208,PE,Beleza,343.91,1,Boleto,Cancelado,67.2,411.11
1102,2023-08-04,1802,SP,Beleza,634.38,2,Boleto,Entregue,84.8,1353.56
1103,2023-07-03,1353,SP,Casa,1064.93,4,Cartão de Crédito,Entregue,19.43,4279.150000000001
1104,2023-01-15,1470,RJ,Beleza,349.66,4,Boleto,Entregue,60.7,1459.3400000000001
1105,2023-06-06,1797,SC,Moda,569.02,1,Pix,Entregue,91.8,660.8199999999999
1106,2023-05-16,1115,CE,Casa,604.65,4,Pix,Entregue,118.44,2537.04
1107,2023-09-18,1263,RS,Esporte,1465.39,3,Boleto,Em trânsito,83.39,4479.56
1108,2023-06-06,1661,MG,Moda,1433.36,4,Pix,Entregue,36.93,5770.37
1109,2023-02-16,1811,PE,Moda,1206.2,4,Cartão de Crédito,Entregue,88.82,4913.62
1110,2023-11-20,1441,CE,Moda,385.24,4,Pix,Entregue,75.77,1616.73
1111,2023-11-28,1547,PR,Esporte,130.01,2,Cartão de Crédito,Entregue,33.3,293.32
1112,2023-06-22,1452,CE,Eletrônicos,495.85,2,Pix,Cancelado,103.62,1095.3200000000002
1113,2023-05-10,1844,RJ,Beleza,422.19,1,Cartão de Crédito,Entregue,57.01,479.2
1114,2023-04-05,1476,MG,Casa,773.71,1,Cartão de Crédito,Entregue,115.82,889.53
1115,2023-04-25,1286,BA,Eletrônicos,1173.26,1,Boleto,Em trânsito,89.52,1262.78
1116,2023-08-31,1302,BA,Casa,1291.73,4,Cartão de Crédito,Cancelado,80.9,5247.82
1117,2023-10-19,1310,SC,Beleza,1271.95,2,Boleto,Entregue,90.12,2634.02
1118,2023-10-09,1207,SC,Esporte,558.72,3,Pix,Entregue,62.59,1738.75
1119,2023-10-26,1617,RJ,Moda,1040.23,4,Pix,Entregue,65.57,4226.49
1120,2023-10-10,1445,SC,Moda,489.87,4,Pix,Entregue,103.63,2063.11
1121,2023-03-10,1669,RS,Esporte,119.53,4,Cartão de Crédito,Entregue,84.9,563.02
1122,2023-05-28,1632,MG,Eletrônicos,1061.3,3,Pix,Cancelado,108.7,3292.5999999999995
1123,2023-01-11,1054,RJ,Eletrônicos,44.45,1,Pix,Entregue,107.99,152.44
1124,2023-09-11,1911,SP,Casa,631.5,3,Boleto,Cancelado,117.41,2011.91
1125,2023-11-26,1011,PR,Esporte,514.19,1,Boleto,Entregue,87.02,601.21
1126,2023-12-26,1656,RJ,Eletrônicos,1049.26,3,Pix,Entregue,65.25,3213.0299999999997
1127,2023-02-07,1399,RJ,Esporte,1156.38,2,Pix,Entregue,28.29,2341.05
1128,2023-05-14,1907,BA,Beleza,477.02,4,Cartão de Crédito,Em trânsito,87.59,1995.6699999999998
1129,2023-07-19,1647,PE,Moda,1223.09,4,Cartão de Crédito,Cancelado,42.07,4934.429999999999
1130,2023-01-23,1979,PE,Moda,462.06,4,Pix,Entregue,41.12,1889.36
1131,2023-10-30,1514,RS,Moda,686.1,1,Boleto,Entregue,36.21,722.3100000000001
1132,2023-12-12,1655,SP,Esporte,1098.72,3,Pix,Entregue,106.26,3402.42
1133,2023-10-29,1541,BA,Esporte,1048.59,2,Cartão de Crédito,Em trânsito,105.48,2202.66
1134,2023-12-29,1236,SP,Casa,1481.43,3,Boleto,Cancelado,79.41,4523.7
1135,2023-08-06,1278,RS,Moda,360.99,4,Boleto,Entregue,62.03,1505.99
1136,2023-05-21,1347,PE,Casa,1003.61,2,Cartão de Crédito,Entregue,83.93,2091.15
1137,2023-04-14,1626,RJ,Moda,926.23,2,Pix,Entregue,76.8,1929.26
1138,2023-07-29,1103,SC,Casa,1375.19,4,Pix,Entregue,55.73,5556.49
1139,2023-04-21,1629,SC,Casa,259.85,3,Pix,Entregue,51.76,831.3100000000001
1140,2023-04-14,1516,CE,Beleza,1135.14,4,Cartão de Crédito,Entregue,52.11,4592.67
1141,2023-11-12,1979,PR,Casa,865.35,3,Boleto,Cancelado,74.8,2670.8500000000004
1142,2023-06-20,1871,RS,Esporte,433.76,2,Cartão de Crédito,Entregue,81.24,948.76
1143,2023-12-22,1247,PR,Casa,727.42,2,Pix,Em trânsito,59.69,1514.53
1144,2023-11-20,1363,PR,Moda,520.65,4,Cartão de Crédito,Entregue,116.56,2199.16
1145,2023-05-13,1320,PE,Casa,881.59,2,Boleto,Entregue,19.22,1782.4
1146,2023-10-20,1632,PE,Eletrônicos,1336.83,1,Cartão de Crédito,Entregue,48.18,1385.01
1147,2023-11-24,1285,RJ,Moda,866.88,2,Pix,Entregue,56.1,1789.86
1148,2023-05-07,1148,BA,Eletrônicos,958.63,1,Boleto,Entregue,11.86,970.49
1149,2023-04-16,1083,PE,Moda,792.56,2,Cartão de Crédito,Entregue,50.15,1635.27
1150,2023-04-02,1965,SC,Esporte,105.21,4,Cartão de Crédito,Entregue,40.11,460.95
1151,2023-10-14,1405,PR,Esporte,372.3,4,Boleto,Entregue,65.66,1554.8600000000001
1152,2023-02-20,1977,CE,Esporte,753.24,1,Boleto,Entregue,47.01,800.25
1153,2023-01-29,1455,MG,Eletrônicos,486.05,4,Pix,Entregue,89.88,2034.08
1154,2023-10-23,1742,RS,Beleza,297.19,2,Boleto,Entregue,66.09,660.47
1155,2023-10-24,1799,CE,Moda,771.08,2,Pix,Entregue,24.27,1566.43
1156,2023-08-02,1160,SC,Esporte,504.53,4,Cartão de Crédito,Cancelado,92.51,2110.63
